# tree-sitter-clean corpus regression baseline
# ERROR nodes per file, generated with --save-baseline.
# Regenerate after a verified release so the next gate compares against it.
# total: 872
eastwood/test/suite-config-missing-stdenv/GoToModule1.icl	0
eastwood/test/suite-default/DclErrors.dcl	0
eastwood/test/suite-default/DclErrors.icl	0
eastwood/test/suite-default/GoToModule1.dcl	17
eastwood/test/suite-default/GoToModule1.icl	19
eastwood/test/suite-default/GoToModule2.dcl	0
eastwood/test/suite-default/GoToModule2.icl	0
eastwood/test/suite-default/Linter.icl	0
eastwood/test/suite-default/LinterAndCompiler.icl	1
eastwood/test/suite-default/UrlEncodedModuleName`.dcl	0
eastwood/test/suite-default/UrlEncodedModuleName`.icl	0
eastwood/test/suite-default/WrongModuleName.icl	0
eastwood/test/suite-default/errors.icl	0
eastwood/test/suite-default/errorsInImportedDcl.icl	0
eastwood/test/suite-default/ok.icl	0
eastwood/test/suite-default/otherLib/IncorrectModuleHeader.icl	0
eastwood/test/suite-default/someLib/MainModule.icl	0
eastwood/test/suite-default/someLib/TestModule.dcl	0
eastwood/test/suite-default/someLib/TestModule.icl	3
eastwood/test/suite-default/tooLarge.icl	2
eastwood/test/suite-without-config/NoEastwoodYml.icl	0
eastwood/test/symbol-map-example/SymbolMapExample.dcl	10
eastwood/test/symbol-map-example/SymbolMapExample.icl	0
